Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
130,-2476.174,0,-9803.802,0,17764.23,0
131,-1956.176,0,-8897.134,0,17764.23,0
132,-1836.175,0,-13506.66,0,17764.23,0
133,13323.81,0,-13293.32,0,17764.23,0
134,-4916.181,0,-17963.81,0,17764.23,0
135,5643.821,0,-8584.752,0,17764.23,0
136,-4876.175,0,-8129.515,0,17764.23,0
137,11963.81,0,-9272.372,0,17764.23,0
138,11323.92,0,-7163.795,0,17764.23,0
139,-4716.19,0,-10860.95,0,17764.23,0
140,12163.81,0,-9420.949,0,17764.23,0
141,12403.81,0,-8215.23,0,17764.23,0
142,-4476.187,0,-13889.52,0,17764.23,0
143,-1916.186,0,-12198.09,0,17764.23,0
144,-2756.183,0,-12479.99,0,17764.23,0
145,11923.81,0,-12318.09,0,17764.23,0
146,4243.815,0,-8845.706,0,17764.23,0
147,-1796.182,0,-10314.28,0,17764.23,0
148,9363.813,0,-7838.085,0,17764.23,0
149,-2836.184,0,-7110.465,0,17764.23,0
150,11723.81,0,-9161.896,0,17764.23,0
151,12083.81,0,-10839.99,0,17764.23,0
152,9483.813,0,-8401.895,0,17764.23,0
153,-2836.184,0,-16561.9,0,17764.23,0
154,-3516.186,0,-13205.71,0,17764.23,0
155,-2556.186,0,-16615.23,0,17764.23,0
156,-2876.181,0,-6470.464,0,17764.23,0
157,-2796.179,0,-7937.134,0,17764.23,0
158,-1956.177,0,-8737.135,0,17764.23,0
159,-2756.184,0,-18906.66,0,17764.23,0
160,12123.81,0,-13720,0,17764.23,0
161,13003.81,0,-13497.14,0,17764.23,0
162,-2836.183,0,-9910.47,0,17764.23,0
163,13844.02,0,-10241.89,0,17764.23,0
164,14964.13,0,-13079.98,0,17764.23,0
165,12283.81,0,-8398.088,0,17764.23,0
166,-636.1902,0,-7716.182,0,17764.23,0
167,-1876.179,0,-12462.85,0,17764.23,0
168,2283.813,0,-12318.09,0,17764.23,0
169,8363.919,0,-9346.654,0,17764.23,0
170,11723.81,0,-7139.039,0,17764.23,0
171,12763.81,0,-12708.57,0,17764.23,0
172,-2796.18,0,-7365.71,0,17764.23,0
173,-2756.182,0,-10632.38,0,17764.23,0
174,-2756.183,0,-6822.85,0,17764.23,0
175,12283.81,0,-9392.375,0,17764.23,0
176,-2916.187,0,-8815.23,0,17764.23,0
177,-836.1798,0,-6716.184,0,17764.23,0
178,11963.81,0,-9988.567,0,17764.23,0
179,13283.81,0,-13327.62,0,17764.23,0
180,11163.81,0,-9756.186,0,17764.23,0
181,12043.81,0,-9900.95,0,17764.23,0
182,16964.13,0,-13834.27,0,17764.23,0
183,-836.1793,0,-13466.66,0,17764.23,0
184,11523.81,0,-14800,0,17764.23,0
185,12283.81,0,-8716.186,0,17764.23,0
186,12643.81,0,-6940.945,0,17764.23,0
187,12363.81,0,-10761.9,0,17764.23,0
188,11563.81,0,-16236.19,0,17764.23,0
189,-2116.175,0,-15500.95,0,17764.23,0
190,11643.81,0,-6807.612,0,17764.23,0
191,3523.817,0,-9396.186,0,17764.23,0
192,-3236.184,0,-5679.994,0,17764.23,0
193,6283.818,0,-6438.088,0,17764.23,0
194,-1836.184,0,-8617.133,0,17764.23,0
195,-4756.18,0,-12230.47,0,17764.23,0
196,-4676.18,0,-8085.706,0,17764.23,0
197,9083.813,0,-4662.848,0,17764.23,0
198,-2276.174,0,-11906.66,0,17764.23,0
199,3003.813,0,-10908.57,0,17764.23,0
200,11283.81,0,-10880,0,17764.23,0
201,-2356.188,0,-14592.38,0,17764.23,0
202,11963.81,0,-8527.613,0,17764.23,0
203,12323.81,0,-9041.901,0,17764.23,0
204,11243.81,0,-5634.28,0,17764.23,0
205,19963.81,0,-8592.377,0,19963.81,0
206,14323.81,0,-10676.17,0,19963.81,0
207,18123.81,0,-9379.044,0,19963.81,0
208,17443.81,0,-9076.185,0,19963.81,0
209,16923.81,0,-10706.66,0,19963.81,0
210,16643.81,0,-10681.9,0,19963.81,0
211,17203.81,0,-10379.04,0,19963.81,0
212,18043.81,0,-11980.95,0,19963.81,0
213,16283.81,0,-5339.041,0,19963.81,0
214,17523.81,0,-7460.946,0,19963.81,0
215,19163.81,0,-6668.566,0,19963.81,0
216,17563.81,0,-9384.757,0,19963.81,0
217,15363.81,0,-10619.04,0,19963.81,0
218,16643.81,0,-7860.946,0,19963.81,0
219,16003.81,0,-8445.708,0,19963.81,0
220,17643.81,0,-3820.946,0,19963.81,0
221,17483.81,0,-5066.662,0,19963.81,0
222,12203.81,0,-6238.09,0,19963.81,0
223,16963.81,0,-9518.089,0,19963.81,0
224,17003.81,0,-7794.279,0,19963.81,0
225,18123.81,0,-9502.854,0,19963.81,0
226,18643.81,0,-4556.186,0,19963.81,0
227,15083.81,0,-11184.76,0,19963.81,0
228,13443.81,0,-7782.851,0,19963.81,0
229,13603.81,0,-10019.04,0,19963.81,0
230,10963.81,0,-7049.516,0,19963.81,0
231,18043.81,0,-4283.803,0,19963.81,0
232,13283.81,0,-8205.699,0,19963.81,0
233,17443.81,0,-12662.85,0,19963.81,0
234,16883.81,0,-7923.802,0,19963.81,0
235,14083.81,0,-6653.324,0,19963.81,0
236,17723.81,0,-11005.71,0,19963.81,0
237,12803.81,0,-6287.609,0,19963.81,0
238,17683.81,0,-11836.18,0,19963.81,0
