Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
119,3170,399,0,1496,489,0,3170,399,0
120,3170,399,0,1102,126,0,3170,399,0
121,3170,399,0,1261,208,0,3170,399,0
122,3524,597,0,1781,656,0,3524,597,0
123,3524,596,0,1247,599,0,3524,597,0
124,3534,62,0,1344,68,0,3534,62,0
125,3645,975,0,1574,628,0,3645,975,0
126,3645,977,0,1150,776,0,3645,977,0
127,3645,976,0,1028,028,0,3645,977,0
128,3645,976,0,1526,536,0,3645,977,0
129,3645,977,0,1998,781,0,3645,977,0
130,3645,977,0,1791,932,0,3645,977,0
131,3868,311,0,1794,511,0,3868,311,0
132,3868,466,0,1952,993,0,3868,466,0
133,3858,502,0,1760,674,0,3868,466,0
134,3858,502,0,1511,303,0,3868,466,0
135,3858,502,0,1818,192,0,3868,466,0
136,3868,466,0,1977,691,0,3868,466,0
137,3858,502,0,2128,204,0,3868,466,0
138,3858,502,0,1369,548,0,3868,466,0
139,3858,502,0,1339,508,0,3868,466,0
140,3868,466,0,1491,708,0,3868,466,0
141,3858,502,0,1765,201,0,3868,466,0
142,3858,502,0,1382,597,0,3868,466,0
143,3858,502,0,1457,531,0,3868,466,0
144,3868,466,0,1649,479,0,3868,466,0
145,3858,502,0,1487,561,0,3868,466,0
146,3858,502,0,1536,699,0,3868,466,0
147,3868,469,0,1694,62,0,3868,469,0
148,3868,466,0,1830,746,0,3868,469,0
149,3858,502,0,1686,337,0,3868,469,0
150,3858,502,0,1340,725,0,3868,469,0
151,3868,466,0,1540,662,0,3868,469,0
152,3878,105,0,1594,292,0,3878,105,0
153,3868,28,0,1283,592,0,3878,105,0
154,3959,079,0,1704,356,0,3959,079,0
155,3959,08,0,1298,734,0,3959,08,0
156,3969,101,0,1282,248,0,3969,101,0
157,3970,826,0,1607,459,0,3970,826,0
158,3970,823,0,1108,842,0,3970,826,0
159,3980,833,0,1233,292,0,3980,833,0
160,4171,304,0,1534,349,0,4171,304,0
161,4171,308,0,1372,649,0,4171,308,0
162,4211,512,0,1447,992,0,4211,512,0
163,4211,512,0,1100,682,0,4211,512,0
164,4221,532,0,1231,714,0,4221,532,0
165,4211,512,0,1334,233,0,4221,532,0
166,4211,512,0,1789,546,0,4221,532,0
167,4221,532,0,1297,891,0,4221,532,0
168,4263,765,0,1911,293,0,4263,765,0
169,4263,786,0,1655,534,0,4263,786,0
170,4293,78,0,1195,056,0,4293,78,0
171,4414,895,0,1488,076,0,4414,895,0
172,4414,676,0,1241,731,0,4414,895,0
173,4384,907,0,931,2775,0,4414,895,0
174,4364,966,0,1277,857,0,4414,895,0
175,4344,446,0,1654,207,0,4414,895,0
176,4045,02,0,1760,87,0,4414,895,0
177,4395,313,0,2346,342,0,4414,895,0
178,4241,28,0,1783,952,0,4414,895,0
179,4374,886,0,1452,542,0,4414,895,0
180,4274,682,0,1981,925,0,4414,895,0
181,4344,69,0,1564,097,0,4414,895,0
182,4305,88,0,1264,527,0,4414,895,0
183,4163,051,0,1298,343,0,4414,895,0
184,4538,876,0,1348,82,0,4538,876,0
185,4528,841,0,1565,992,0,4538,876,0
186,4528,843,0,1517,126,0,4538,876,0
187,4219,196,0,1402,269,0,4538,876,0
188,4538,813,0,2081,794,0,4538,876,0
189,4528,841,0,1501,074,0,4538,876,0
190,4528,841,0,1039,264,0,4538,876,0
191,4538,815,0,1396,504,0,4538,876,0
192,4538,815,0,1273,589,0,4538,876,0
193,4528,841,0,1801,476,0,4538,876,0
194,4528,841,0,1500,253,0,4538,876,0
195,4538,814,0,1450,174,0,4538,876,0
196,4538,815,0,1475,705,0,4538,876,0
197,4528,842,0,2094,451,0,4538,876,0
198,4528,841,0,1476,222,0,4538,876,0
199,4528,841,0,1710,027,0,4538,876,0
200,5712,51,0,1666,777,0,5712,51,0
201,5682,303,0,1658,982,0,5712,51,0
202,5692,351,0,2036,504,0,5712,51,0
203,5722,632,0,2415,564,0,5722,632,0
204,5712,561,0,1963,71,0,5722,632,0
205,5722,645,0,1466,738,0,5722,645,0
206,5722,508,0,1352,304,0,5722,645,0
207,5072,069,0,1619,29,0,5722,645,0
208,5270,492,0,1796,807,0,5722,645,0
209,5722,645,0,1184,47,0,5722,645,0
210,5722,645,0,1487,67,0,5722,645,0
211,5381,411,0,1638,491,0,5722,645,0
212,5380,158,0,1427,196,0,5722,645,0
213,5722,645,0,1123,232,0,5722,645,0
214,5722,645,0,1036,53,0,5722,645,0
215,5722,645,0,1118,529,0,5722,645,0
216,4723,103,0,783,3651,0,5722,645,0
217,5722,645,0,1232,01,0,5722,645,0
218,5722,645,0,1053,684,0,5722,645,0
219,5722,645,0,1438,322,0,5722,645,0
220,5702,48,0,1913,863,0,5722,645,0
221,5722,645,0,2112,271,0,5722,645,0
222,5722,645,0,2162,373,0,5722,645,0
223,5722,645,0,2404,28,0,5722,645,0
224,5350,799,0,1873,098,0,5722,645,0
225,5722,645,0,1679,784,0,5722,645,0
226,5722,668,0,1627,738,0,5722,668,0
227,5409,99,0,1025,794,0,5722,668,0
228,5360,376,0,1209,812,0,5722,668,0
229,5722,645,0,1134,653,0,5722,668,0
230,5722,645,0,1264,731,0,5722,668,0
231,5289,774,0,1750,397,0,5722,668,0
232,5722,632,0,1976,341,0,5722,668,0
233,5722,645,0,1348,932,0,5722,668,0
234,5722,645,0,1360,892,0,5722,668,0
235,5722,645,0,1121,99,0,5722,668,0
236,4723,103,0,1458,5,0,5722,668,0
