Generation;PopBestRed;PopBestBlue;PopAvgRed;PopAvgBlue;BestOverallRed;BestOverallBlue
119;5862,496;0;4786,827;0;5862,496;0
120;5861,359;0;4757,259;0;5862,496;0
121;5827,646;0;4403,186;0;5862,496;0
122;5761,813;0;4229,399;0;5862,496;0
123;5775,758;0;4406,341;0;5862,496;0
124;5830,183;0;4468,913;0;5862,496;0
125;5779,222;0;4499,652;0;5862,496;0
126;5861,673;0;4194,395;0;5862,496;0
127;5809,578;0;4205,599;0;5862,496;0
128;5729,916;0;4574,213;0;5862,496;0
129;5707,813;0;4498,302;0;5862,496;0
130;5800,681;0;4349,668;0;5862,496;0
131;5761,703;0;4502,004;0;5862,496;0
132;5674,297;0;4481,496;0;5862,496;0
133;5698,765;0;4367,837;0;5862,496;0
134;5770,941;0;4500,917;0;5862,496;0
135;5676,762;0;4407,315;0;5862,496;0
136;5676,761;0;4794,951;0;5862,496;0
137;5726,956;0;4441,626;0;5862,496;0
138;5720,883;0;4700,358;0;5862,496;0
139;5720,804;0;4797,654;0;5862,496;0
140;5720,803;0;4603,651;0;5862,496;0
141;5744,672;0;4965,156;0;5862,496;0
142;5714,437;0;4878,115;0;5862,496;0
143;5715,875;0;4899,232;0;5862,496;0
144;5787,85;0;4390,637;0;5862,496;0
145;5704,782;0;4498,207;0;5862,496;0
146;5764,621;0;4906,802;0;5862,496;0
147;5720,986;0;4877,711;0;5862,496;0
148;5739,763;0;5042,581;0;5862,496;0
149;5740,391;0;4807,125;0;5862,496;0
150;5745,64;0;4949,043;0;5862,496;0
151;5751,075;0;5030,466;0;5862,496;0
152;5756,125;0;4503,063;0;5862,496;0
153;5740,332;0;4358,409;0;5862,496;0
154;5753,701;0;4750,809;0;5862,496;0
155;5761,531;0;4927,904;0;5862,496;0
156;5754,719;0;5225,027;0;5862,496;0
157;5762,159;0;5404,027;0;5862,496;0
158;5775,747;0;5147,593;0;5862,496;0
159;5793,539;0;5113,475;0;5862,496;0
160;5808,008;0;4792,706;0;5862,496;0
161;5805,566;0;4998,743;0;5862,496;0
162;5791,815;0;4828,742;0;5862,496;0
163;5773,342;0;4952,631;0;5862,496;0
164;5795,387;0;5133,191;0;5862,496;0
165;5810,029;0;4488,177;0;5862,496;0
166;5863,044;0;4917,26;0;5863,044;0
167;5855,198;0;5245,975;0;5863,044;0
168;5855,501;0;5147,182;0;5863,044;0
169;5855,314;0;4784,963;0;5863,044;0
170;5855,315;0;4919,374;0;5863,044;0
171;5855,501;0;4725,036;0;5863,044;0
172;5855,503;0;4600,606;0;5863,044;0
173;5855,088;0;4975,402;0;5863,044;0
174;5855,314;0;5212,589;0;5863,044;0
175;5855,079;0;4754,483;0;5863,044;0
176;5855,502;0;4638,36;0;5863,044;0
177;5855,314;0;4579,748;0;5863,044;0
178;5855,316;0;4966,651;0;5863,044;0
179;5855,314;0;5249,167;0;5863,044;0
180;5855,502;0;4652,504;0;5863,044;0
181;5855,314;0;4778,084;0;5863,044;0
182;5855,314;0;4990,189;0;5863,044;0
183;5855,314;0;5022,365;0;5863,044;0
184;5855,502;0;4942,022;0;5863,044;0
185;5855,315;0;4879,269;0;5863,044;0
186;5855,316;0;4322,444;0;5863,044;0
187;5855,203;0;4504,353;0;5863,044;0
188;5855,501;0;5057,663;0;5863,044;0
189;5855,314;0;4864,887;0;5863,044;0
190;5856,092;0;4693,077;0;5863,044;0
191;5855,501;0;4682,113;0;5863,044;0
192;5855,501;0;5071,646;0;5863,044;0
193;5868,031;0;5320,424;0;5868,031;0
194;5855,346;0;4958,041;0;5868,031;0
195;5855,346;0;4906,915;0;5868,031;0
196;5855,493;0;5375,93;0;5868,031;0
197;5855,346;0;5120,72;0;5868,031;0
198;5855,346;0;5383,378;0;5868,031;0
199;5855,346;0;4963,069;0;5868,031;0
200;5850,995;0;4236,813;0;5868,031;0
201;5875,769;0;4869,829;0;5875,769;0
202;5879,582;0;4669,416;0;5879,582;0
203;5880,39;0;4765,265;0;5880,39;0
204;5880,941;0;4094,132;0;5880,941;0
205;5880,388;0;4582,176;0;5880,941;0
206;5880,389;0;4648,542;0;5880,941;0
207;5880,941;0;5066,343;0;5880,941;0
208;5882,028;0;5040,647;0;5882,028;0
209;5880,984;0;5326,771;0;5882,028;0
210;5881,194;0;4782,665;0;5882,028;0
211;5882,219;0;4754,654;0;5882,219;0
212;5882,029;0;5013,021;0;5882,219;0
213;5881,196;0;5463,564;0;5882,219;0
214;5881,196;0;4825,988;0;5882,219;0
215;5881,196;0;4953,127;0;5882,219;0
216;5882,034;0;5117,562;0;5882,219;0
217;5900,075;0;5043,52;0;5900,075;0
218;5900,377;0;4971,666;0;5900,377;0
219;5900,377;0;4818,137;0;5900,377;0
220;5895,822;0;5267,083;0;5900,377;0
221;5900,377;0;4670,385;0;5900,377;0
222;5900,376;0;5103,853;0;5900,377;0
223;5900,375;0;4483,63;0;5900,377;0
224;5895,822;0;4745,521;0;5900,377;0
225;5900,375;0;4972,28;0;5900,377;0
226;5900,376;0;5073,623;0;5900,377;0
227;5895,849;0;4989,143;0;5900,377;0
228;5895,822;0;4777,678;0;5900,377;0
229;5900,374;0;4703,608;0;5900,377;0
230;5900,376;0;4681,583;0;5900,377;0
231;5895,822;0;4877,023;0;5900,377;0
232;5895,823;0;5152,799;0;5900,377;0
233;5900,375;0;4964,187;0;5900,377;0
234;5899,888;0;4898,37;0;5900,377;0
235;5900,377;0;5028,358;0;5900,377;0
236;5895,824;0;4667,86;0;5900,377;0
237;5900,377;0;4354,691;0;5900,377;0
238;5900,375;0;4850,962;0;5900,377;0
239;5900,377;0;4649,489;0;5900,377;0
240;5895,83;0;4671,819;0;5900,377;0
241;5900,377;0;5069,87;0;5900,377;0
242;5900,377;0;4686,073;0;5900,377;0
243;5900,377;0;4946,214;0;5900,377;0
244;5895,823;0;4571,223;0;5900,377;0
245;5900,375;0;4943,257;0;5900,377;0
246;5900,376;0;4623,383;0;5900,377;0
247;5895,822;0;4986,615;0;5900,377;0
248;5895,822;0;5203,999;0;5900,377;0
