Generation;PopBestRed;PopBestBlue;PopAvgRed;PopAvgBlue;BestOverallRed;BestOverallBlue
136;5240,508;0;2241,207;0;5240,508;0
137;5213,57;0;2181,658;0;5213,57;0
138;2645,949;0;1956,038;0;2645,949;0
139;2620,601;0;1250,71;0;2620,601;0
140;2656,679;0;1472,703;0;2656,679;0
141;2621,603;0;2136,107;0;2621,603;0
142;5286,003;0;2054,148;0;5286,003;0
143;5336,305;0;2226,867;0;5336,305;0
144;2631,057;0;2119,033;0;2631,057;0
145;2598,622;0;1967,504;0;2598,622;0
146;5175,485;0;1813,131;0;5175,485;0
147;5279,352;0;2415,407;0;5279,352;0
148;2674,335;0;1999,059;0;2674,335;0
149;4101,068;0;2063,246;0;4101,068;0
150;2699,235;0;2235,463;0;2699,235;0
151;2634,524;0;1880,618;0;2634,524;0
152;4143,68;0;2357,29;0;4143,68;0
153;2667,923;0;1855,256;0;2667,923;0
154;5233,61;0;2225,962;0;5233,61;0
155;4037,189;0;2111,278;0;4037,189;0
156;4060,992;0;1987,653;0;4060,992;0
157;7818,752;0;4484,299;0;7818,752;0
158;5389,127;0;4548,613;0;5389,127;0
159;2623,218;0;1799,334;0;2623,218;0
160;5246,873;0;2037,337;0;5246,873;0
161;7790,417;0;4147,849;0;7790,417;0
162;2638,287;0;2064,775;0;2638,287;0
163;2733,947;0;2048,705;0;2733,947;0
164;2805,762;0;1759,345;0;2805,762;0
165;2688,7;0;2000,315;0;2688,7;0
166;5310,454;0;2347,611;0;5310,454;0
167;6700,618;0;4522,017;0;6700,618;0
168;2752,256;0;2044,349;0;2752,256;0
169;5235,719;0;1912,81;0;5235,719;0
170;5180,826;0;2132,301;0;5180,826;0
171;4052,457;0;2303,331;0;4052,457;0
172;5179,337;0;2128,914;0;5179,337;0
173;2758,226;0;2201,628;0;2758,226;0
174;4018,546;0;2054,109;0;4018,546;0
175;2613,244;0;2116,86;0;2613,244;0
176;6729,429;0;2537,36;0;6729,429;0
177;5229,205;0;2466,253;0;5229,205;0
178;6720,897;0;4201,67;0;6720,897;0
179;5284,304;0;2291,39;0;5284,304;0
180;2645,888;0;2210,202;0;2645,888;0
181;2650,827;0;2167,236;0;2650,827;0
182;5302,542;0;2442,375;0;5302,542;0
183;4085,268;0;2151,88;0;4085,268;0
184;2721,144;0;2209,172;0;2721,144;0
185;4073,835;0;2161,173;0;4073,835;0
186;2687,966;0;2271,196;0;2687,966;0
187;7808,797;0;2452,745;0;7808,797;0
188;4146,174;0;2157,439;0;4146,174;0
189;5298,342;0;1658,738;0;5298,342;0
190;5193,445;0;2310,429;0;5193,445;0
191;6723,669;0;4637,988;0;6723,669;0
192;6640,355;0;4223,371;0;6640,355;0
193;2657,093;0;2105,605;0;2657,093;0
194;2734,774;0;1738,989;0;2734,774;0
195;5362,781;0;4483,407;0;5362,781;0
196;5292,681;0;2093,496;0;5292,681;0
197;2899,904;0;1932,891;0;2899,904;0
198;4158,732;0;2033,153;0;4158,732;0
199;4105,74;0;2410,354;0;4105,74;0
200;2760,542;0;1428,349;0;2760,542;0
201;4077,28;0;2195,995;0;4077,28;0
202;6732,515;0;4509,607;0;6732,515;0
203;5234,177;0;2731,436;0;5234,177;0
204;2624,318;0;1824,518;0;2624,318;0
205;2701,312;0;1936,732;0;2701,312;0
206;2687,051;0;1927,685;0;2687,051;0
207;2744,643;0;2162,27;0;2744,643;0
208;2613,829;0;1961,694;0;2613,829;0
209;4063,168;0;1865,987;0;4063,168;0
210;4216,063;0;2198,122;0;4216,063;0
211;5323,691;0;2481,837;0;5323,691;0
212;2690,031;0;1984,424;0;2690,031;0
213;4224,544;0;2235,841;0;4224,544;0
214;5348,191;0;3926,565;0;5348,191;0
