Generation;PopBestRed;PopBestBlue;PopAvgRed;PopAvgBlue;BestOverallRed;BestOverallBlue
410;464,9227;0;457,8951;0;464,9227;0
411;652,0517;0;633,4177;0;652,0517;0
412;1362,819;0;1356,625;0;1362,819;0
413;492,492;0;482,6999;0;492,492;0
414;773,3709;0;760,3148;0;773,3709;0
415;531,7726;0;517,7665;0;531,7726;0
416;523,3031;0;514,989;0;523,3031;0
417;455,2826;0;444,6643;0;455,2826;0
418;775,3426;0;765,907;0;775,3426;0
419;674,1403;0;667,2423;0;674,1403;0
420;476,8362;0;468,7431;0;476,8362;0
421;5192,632;0;4173,832;0;5192,632;0
422;494,505;0;488,0119;0;494,505;0
423;495,4529;0;488,503;0;495,4529;0
424;490,7838;0;484,5486;0;490,7838;0
425;505,259;0;495,1632;0;505,259;0
426;607,9393;0;596,7589;0;607,9393;0
427;462,9635;0;456,1279;0;462,9635;0
428;476,0291;0;467,3401;0;476,0291;0
429;956,064;0;924,7109;0;956,064;0
430;629,8724;0;623,4012;0;629,8724;0
431;1365,427;0;1358,125;0;1365,427;0
432;942,3415;0;924,3112;0;942,3415;0
433;521,9931;0;509,23;0;521,9931;0
434;514,9342;0;502,8995;0;514,9342;0
435;478,9307;0;469,3671;0;478,9307;0
436;4046,49;0;3583,106;0;4046,49;0
437;487,6539;0;483,2175;0;487,6539;0
438;480,4963;0;473,6979;0;480,4963;0
439;4031,31;0;3564,414;0;4031,31;0
440;535,1051;0;525,3698;0;535,1051;0
441;574,3231;0;569,9584;0;574,3231;0
442;4112,61;0;4068,986;0;4112,61;0
443;969,3373;0;952,5174;0;969,3373;0
444;482,7868;0;478,4201;0;482,7868;0
445;3640,086;0;3627,324;0;3640,086;0
446;484,241;0;470,7047;0;484,241;0
447;490,2257;0;479,9952;0;490,2257;0
448;855,4071;0;836,0236;0;855,4071;0
449;466,2248;0;456,1819;0;466,2248;0
450;520,083;0;514,2343;0;520,083;0
451;446,979;0;441,4324;0;446,979;0
452;459,2773;0;446,4148;0;459,2773;0
453;535,1872;0;524,966;0;535,1872;0
454;486,0999;0;475,2124;0;486,0999;0
455;465,2329;0;455,036;0;465,2329;0
