Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
114,2083.817,0,-8607.611,0,12124.66,0
115,8324.236,0,-9038.068,0,12124.66,0
116,11684.66,0,-10670.43,0,12124.66,0
117,8644.236,0,-11001.88,0,12124.66,0
118,9803.922,0,-5276.18,0,12124.66,0
119,8604.236,0,-6961.879,0,12124.66,0
120,11604.76,0,-10260.9,0,12124.66,0
121,5003.815,0,-8125.708,0,12124.66,0
122,5283.816,0,-5639.993,0,12124.66,0
123,8204.236,0,-7354.259,0,12124.66,0
124,3243.816,0,-9611.423,0,12124.66,0
125,7764.236,0,-6068.542,0,12124.66,0
126,9643.923,0,-12491.42,0,12124.66,0
127,6403.815,0,-8447.614,0,12124.66,0
128,11684.66,0,-5184.714,0,12124.66,0
129,11123.81,0,-7643.783,0,12124.66,0
130,1843.817,0,-8521.899,0,12124.66,0
131,3283.817,0,-11211.42,0,12124.66,0
132,6563.92,0,-13476.18,0,12124.66,0
133,10323.92,0,-6929.51,0,12124.66,0
134,883.8167,0,-9106.66,0,12124.66,0
135,7244.026,0,-10554.27,0,12124.66,0
136,8843.817,0,-13144.76,0,12124.66,0
137,7684.131,0,-9340.932,0,12124.66,0
138,6243.816,0,-9300.945,0,12124.66,0
139,5563.816,0,-9470.469,0,12124.66,0
140,12044.13,0,-9007.596,0,12124.66,0
141,5043.816,0,-7344.752,0,12124.66,0
142,4763.816,0,-14544.76,0,12124.66,0
143,5003.815,0,-10045.71,0,12124.66,0
144,7323.921,0,-7299.036,0,12124.66,0
145,5043.816,0,-5361.9,0,12124.66,0
146,8644.236,0,-10401.88,0,12124.66,0
147,3043.816,0,-14727.62,0,12124.66,0
148,6883.921,0,-17582.85,0,12124.66,0
149,7764.236,0,-11260.92,0,12124.66,0
150,5123.815,0,-9399.989,0,12124.66,0
151,6963.815,0,-10779.04,0,12124.66,0
152,6523.92,0,-11403.8,0,12124.66,0
153,8644.236,0,-10664.74,0,12124.66,0
154,8404.236,0,-8247.591,0,12124.66,0
155,7564.549,0,-6859.007,0,12124.66,0
156,11324.66,0,-10116.15,0,12124.66,0
157,9763.922,0,-10430.47,0,12124.66,0
158,5083.816,0,-13179.04,0,12124.66,0
159,5323.815,0,-17078.09,0,12124.66,0
160,10604.55,0,-6641.862,0,12124.66,0
161,5243.81,0,-8247.613,0,12124.66,0
162,1803.817,0,-16561.9,0,12124.66,0
163,2043.817,0,-11516.19,0,12124.66,0
164,18403.81,0,-9247.614,0,18403.81,0
165,18483.81,0,-5933.327,0,18483.81,0
166,18203.81,0,-13944.76,0,18483.81,0
167,18443.81,0,-6569.517,0,18483.81,0
168,18603.81,0,-6567.613,0,18603.81,0
169,-836.1823,0,-9765.711,0,18603.81,0
170,19323.81,0,-7824.76,0,19323.81,0
171,18003.81,0,-9891.427,0,19323.81,0
172,-3796.185,0,-11146.67,0,19323.81,0
173,15003.81,0,-7569.522,0,19323.81,0
174,11763.81,0,-7390.473,0,19323.81,0
175,18803.81,0,-9095.236,0,19323.81,0
176,18083.81,0,-10051.43,0,19323.81,0
177,14363.81,0,-8180.95,0,19323.81,0
178,-3676.185,0,-6685.709,0,19323.81,0
179,18603.81,0,-9030.474,0,19323.81,0
180,6963.806,0,-11133.33,0,19323.81,0
181,15243.81,0,-6034.281,0,19323.81,0
182,17043.81,0,-9089.521,0,19323.81,0
183,8043.806,0,-11940.95,0,19323.81,0
184,-1796.185,0,-5287.614,0,19323.81,0
185,17163.81,0,-4318.093,0,19323.81,0
186,-3756.186,0,-9645.713,0,19323.81,0
187,17083.81,0,-6862.855,0,19323.81,0
188,17563.81,0,-7617.141,0,19323.81,0
189,17403.81,0,-7173.329,0,19323.81,0
190,7043.805,0,-11468.57,0,19323.81,0
191,4603.805,0,-9108.569,0,19323.81,0
192,9283.806,0,-9323.81,0,19323.81,0
193,-1796.181,0,-13325.71,0,19323.81,0
194,14843.81,0,-4925.712,0,19323.81,0
195,18203.81,0,-6468.566,0,19323.81,0
196,17483.81,0,-5556.185,0,19323.81,0
197,9643.806,0,-5262.854,0,19323.81,0
198,-3756.189,0,-13360,0,19323.81,0
199,17603.81,0,-8979.043,0,19323.81,0
200,18443.81,0,-10407.62,0,19323.81,0
201,17483.81,0,-13403.81,0,19323.81,0
202,15403.81,0,-7838.094,0,19323.81,0
203,18523.81,0,-7262.854,0,19323.81,0
204,9363.806,0,-10064.76,0,19323.81,0
205,14923.81,0,-5834.281,0,19323.81,0
206,-2756.179,0,-14110.47,0,19323.81,0
207,9283.806,0,-6156.187,0,19323.81,0
208,9403.806,0,-5447.615,0,19323.81,0
209,15003.81,0,-9862.855,0,19323.81,0
210,17803.81,0,-5072.377,0,19323.81,0
211,19003.81,0,-5918.094,0,19323.81,0
212,18443.81,0,-4525.71,0,19323.81,0
213,15243.81,0,-6752.379,0,19323.81,0
214,17043.81,0,-6420.95,0,19323.81,0
215,17843.81,0,-8468.57,0,19323.81,0
216,17523.81,0,-7752.377,0,19323.81,0
217,-3636.181,0,-11234.29,0,19323.81,0
218,9243.806,0,-7596.189,0,19323.81,0
219,18843.81,0,-4346.664,0,19323.81,0
220,2803.813,0,-9759.998,0,19323.81,0
221,683.811,0,-10205.71,0,19323.81,0
222,17923.81,0,-7358.094,0,19323.81,0
223,15203.81,0,-3036.188,0,19323.81,0
224,17963.81,0,-8632.378,0,19323.81,0
225,8083.806,0,-8733.33,0,19323.81,0
226,14643.81,0,-5672.378,0,19323.81,0
227,17643.81,0,-9346.666,0,19323.81,0
228,18643.81,0,-9533.333,0,19323.81,0
229,18803.81,0,-9748.571,0,19323.81,0
230,9843.806,0,-9194.286,0,19323.81,0
231,18883.81,0,-8788.57,0,19323.81,0
232,18203.81,0,-10460.95,0,19323.81,0
233,18403.81,0,-4851.428,0,19323.81,0
234,17523.81,0,-4318.094,0,19323.81,0
235,18963.81,0,-3230.474,0,19323.81,0
236,19083.81,0,-7380.952,0,19323.81,0
237,15523.81,0,-7321.902,0,19323.81,0
238,15323.81,0,-7015.236,0,19323.81,0
239,9283.806,0,-4921.903,0,19323.81,0
240,18483.81,0,-7441.905,0,19323.81,0
241,15643.81,0,-12419.05,0,19323.81,0
242,8203.807,0,-4710.474,0,19323.81,0
243,-2476.185,0,-6879.997,0,19323.81,0
244,9123.806,0,-5984.76,0,19323.81,0
245,18003.81,0,-4765.711,0,19323.81,0
246,17883.81,0,-7847.618,0,19323.81,0
247,18243.81,0,-11706.66,0,19323.81,0
248,2443.804,0,-6049.521,0,19323.81,0
249,14483.81,0,-5554.284,0,19323.81,0
250,17443.81,0,-5942.856,0,19323.81,0
251,18363.81,0,-6199.998,0,19323.81,0
252,-2876.186,0,-11144.76,0,19323.81,0
253,17203.81,0,-6308.57,0,19323.81,0
254,16563.81,0,-6740.949,0,19323.81,0
255,15043.81,0,-8828.567,0,19323.81,0
256,18523.81,0,-6007.613,0,19323.81,0
257,16883.81,0,-4325.709,0,19323.81,0
258,15163.81,0,-6956.188,0,19323.81,0
259,16923.81,0,-9312.38,0,19323.81,0
260,18483.81,0,-11327.62,0,19323.81,0
261,18963.81,0,-5411.426,0,19323.81,0
262,18243.81,0,-8036.187,0,19323.81,0
263,18523.81,0,-8081.9,0,19323.81,0
264,17483.81,0,-6592.376,0,19323.81,0
265,18203.81,0,-8106.662,0,19323.81,0
266,18243.81,0,-7855.236,0,19323.81,0
267,17483.81,0,-9468.569,0,19323.81,0
268,17483.81,0,-9933.332,0,19323.81,0
269,18203.81,0,-7519.998,0,19323.81,0
270,18243.81,0,-6013.332,0,19323.81,0
271,17483.81,0,-8584.76,0,19323.81,0
272,18123.81,0,-7857.139,0,19323.81,0
273,18203.81,0,-5990.472,0,19323.81,0
274,18243.81,0,-7439.998,0,19323.81,0
275,18243.81,0,-7468.568,0,19323.81,0
276,17483.81,0,-6657.139,0,19323.81,0
277,18243.81,0,-7304.758,0,19323.81,0
278,18203.81,0,-7062.855,0,19323.81,0
279,18203.81,0,-7312.379,0,19323.81,0
280,17483.81,0,-5095.235,0,19323.81,0
281,18243.81,0,-6649.521,0,19323.81,0
282,18243.81,0,-8190.474,0,19323.81,0
283,18203.81,0,-8066.665,0,19323.81,0
284,17483.81,0,-5700.949,0,19323.81,0
285,18203.81,0,-6419.044,0,19323.81,0
286,18203.81,0,-9192.379,0,19323.81,0
287,17483.81,0,-3912.377,0,19323.81,0
288,17483.81,0,-5272.378,0,19323.81,0
289,18243.81,0,-4961.904,0,19323.81,0
290,18243.81,0,-8314.285,0,19323.81,0
291,17483.81,0,-8354.284,0,19323.81,0
292,17483.81,0,-9420.952,0,19323.81,0
293,18203.81,0,-6525.712,0,19323.81,0
294,18243.81,0,-4969.521,0,19323.81,0
295,18243.81,0,-8933.332,0,19323.81,0
296,17483.81,0,-8537.143,0,19323.81,0
297,18203.81,0,-8011.427,0,19323.81,0
298,18243.81,0,-8839.999,0,19323.81,0
299,18203.81,0,-9310.475,0,19323.81,0
300,17443.81,0,-8232.379,0,19323.81,0
301,18203.81,0,-6163.808,0,19323.81,0
302,18243.81,0,-6417.102,0,19323.81,0
303,18243.81,0,-8796.188,0,19323.81,0
304,17483.81,0,-5032.378,0,19323.81,0
305,18243.81,0,-5742.855,0,19323.81,0
306,18243.81,0,-6041.901,0,19323.81,0
307,17483.81,0,-8196.187,0,19323.81,0
308,17483.81,0,-8514.283,0,19323.81,0
309,18203.81,0,-6255.235,0,19323.81,0
310,18243.81,0,-5700.949,0,19323.81,0
311,17483.81,0,-3571.423,0,19323.81,0
312,17483.81,0,-3819.045,0,19323.81,0
313,18203.81,0,-8238.094,0,19323.81,0
314,18243.81,0,-3984.759,0,19323.81,0
315,18243.81,0,-5860.952,0,19323.81,0
316,17483.81,0,-5607.618,0,19323.81,0
317,18203.81,0,-4219.046,0,19323.81,0
318,18243.81,0,-4030.473,0,19323.81,0
319,18203.81,0,-7085.711,0,19323.81,0
320,17443.81,0,-7859.044,0,19323.81,0
321,18403.81,0,-4933.332,0,19323.81,0
322,17283.81,0,-12613.33,0,19323.81,0
323,13803.81,0,-5064.759,0,19323.81,0
324,13003.81,0,-5561.901,0,19323.81,0
325,17883.81,0,-6613.331,0,19323.81,0
326,10443.81,0,-6599.999,0,19323.81,0
327,17643.81,0,-7796.189,0,19323.81,0
328,-2756.177,0,-14459.05,0,19323.81,0
329,17683.81,0,-11529.52,0,19323.81,0
330,18763.81,0,-6144.755,0,19323.81,0
331,-836.1733,0,-7367.613,0,19323.81,0
332,17283.81,0,-8533.33,0,19323.81,0
333,-1836.185,0,-9929.521,0,19323.81,0
334,15723.81,0,-5799.996,0,19323.81,0
335,18403.81,0,-6868.568,0,19323.81,0
336,9763.806,0,-5481.902,0,19323.81,0
337,-3836.186,0,-7817.14,0,19323.81,0
338,83.80882,0,-9679.998,0,19323.81,0
339,10843.81,0,-10657.14,0,19323.81,0
340,18203.81,0,-11424.76,0,19323.81,0
341,9723.806,0,-10030.47,0,19323.81,0
342,-4596.19,0,-8758.093,0,19323.81,0
343,15043.81,0,-10664.76,0,19323.81,0
344,17443.81,0,-4302.854,0,19323.81,0
345,17843.81,0,-3596.187,0,19323.81,0
346,-1876.178,0,-9022.854,0,19323.81,0
347,18043.81,0,-4662.855,0,19323.81,0
348,18883.81,0,-8024.76,0,19323.81,0
349,9403.805,0,-4281.902,0,19323.81,0
350,18643.81,0,-7079.998,0,19323.81,0
351,17763.81,0,-5845.714,0,19323.81,0
352,17603.81,0,-7064.76,0,19323.81,0
353,9323.806,0,-9746.664,0,19323.81,0
354,15043.81,0,-9087.617,0,19323.81,0
355,17803.81,0,-4281.902,0,19323.81,0
356,18443.81,0,-6691.426,0,19323.81,0
357,9523.806,0,-5687.618,0,19323.81,0
358,15283.81,0,-6043.809,0,19323.81,0
359,11083.81,0,-5940.95,0,19323.81,0
360,18523.81,0,-7697.142,0,19323.81,0
361,6483.808,0,-10430.48,0,19323.81,0
362,17123.81,0,-8582.857,0,19323.81,0
363,-3916.189,0,-10249.52,0,19323.81,0
364,7043.807,0,-10417.14,0,19323.81,0
365,10163.81,0,-7830.475,0,19323.81,0
366,14283.81,0,-4019.045,0,19323.81,0
367,17523.81,0,-4217.14,0,19323.81,0
368,5443.808,0,-5449.52,0,19323.81,0
369,15723.81,0,-11508.57,0,19323.81,0
370,17923.81,0,-7015.236,0,19323.81,0
371,17323.81,0,-9704.758,0,19323.81,0
372,19003.81,0,-4847.616,0,19323.81,0
373,15403.81,0,-6194.284,0,19323.81,0
374,15043.81,0,-6340.95,0,19323.81,0
375,15283.81,0,-4580.95,0,19323.81,0
